Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry
SBT,"Sterling Bancorp, Inc.",9.84,510593703.36,,2017.0,Finance,Savings Institutions
STRL,Sterling Construction Company Inc,12.74,336639555.98,,,Basic Industries,Military/Government/Technical
SHOO,"Steven Madden, Ltd.",33.16,2844551347.6,,1993.0,Consumer Non-Durables,Shoe Manufacturing
SSFN,Stewardship Financial Corp,9.0,78408207.0,,,Finance,Major Banks
SFIX,"Stitch Fix, Inc.",26.73,2672194437.99,,2017.0,Consumer Services,Catalog/Specialty Distribution
SYBT,"Stock Yards Bancorp, Inc.",34.63,789262892.15,,,Finance,Major Banks
BANX,StoneCastle Financial Corp,21.78,142661395.8,,,,
STNE,StoneCo Ltd.,36.88,10222398363.12,,2018.0,Technology,EDP Services
SSKN,"Strata Skin Sciences, Inc.",2.91,90477091.44,,,Health Care,Medical/Dental Instruments
SSYS,"Stratasys, Ltd.",24.51,1322962152.24,,1994.0,Technology,Computer peripheral equipment
STRA,"Strategic Education, Inc.",141.37,3101172476.79,,1996.0,Consumer Services,Other Consumer Services
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,23.66,12419370.6,,,,
STRT,Strattec Security Corporation,29.4,110008508.4,,,Capital Goods,Auto Parts:O.E.M.
STRS,Stratus Properties Inc.,25.89,211375539.3,,,Consumer Services,Homebuilding
STRM,"Streamline Health Solutions, Inc.",1.02,20530257.06,,,Technology,EDP Services
SBBP,Strongbridge Biopharma plc,4.7,254547055.6,,2015.0,Health Care,Major Pharmaceuticals
SUMR,"Summer Infant, Inc.",0.7511,14133230.881,,,Consumer Durables,Miscellaneous manufacturing industries
SMMF,"Summit Financial Group, Inc.",25.94,332133632.92,,,Finance,Major Banks
SSBI,Summit State Bank,11.69,70917092.75,,2006.0,,
SMMT,Summit Therapeutics plc,1.9495,13578012.1155,6964869.0,2015.0,Health Care,Major Pharmaceuticals
WISA,"Summit Wireless Technologies, Inc.",1.97,30515644.75,,2018.0,Technology,Semiconductors
SNHY,Sun Hydraulics Corporation,50.22,1605949422.48,,1997.0,Capital Goods,Metal Fabrications
SNDE,Sundance Energy Australia Limited,3.17,5156870.41,1626773.0,,Energy,Oil & Gas Production
SNSS,"Sunesis Pharmaceuticals, Inc.",1.61,108800720.07,,2005.0,Health Care,Major Pharmaceuticals
STKL,"SunOpta, Inc.",3.41,298266012.99,,,Consumer Services,Farming/Seeds/Milling
SPWR,SunPower Corporation,7.8,1110507247.2,,2005.0,Technology,Semiconductors
RUN,Sunrun Inc.,15.84,1804173323.04,,2015.0,Capital Goods,Industrial Specialties
SUNW,"Sunworks, Inc.",0.6977,18246553.8995,,,Public Utilities,Telecommunications Equipment
SLGG,"Super League Gaming, Inc.",6.37,53113187.4,,2019.0,Consumer Services,Services-Misc. Amusement & Recreation
SPCB,"SuperCom, Ltd.",1.44,21540008.16,,,Technology,Semiconductors
SCON,Superconductor Technologies Inc.,1.61,6122200.49,,1993.0,Technology,Radio And Television Broadcasting And Communications Equipment
SGC,"Superior Group of Companies, Inc.",17.62,270356628.32,,,Consumer Non-Durables,Apparel
SUPN,"Supernus Pharmaceuticals, Inc.",38.61,2020093462.53,,2012.0,Health Care,Major Pharmaceuticals
SPRT,"support.com, Inc.",2.15,40753817.6,,2000.0,Technology,EDP Services
SURF,"Surface Oncology, Inc.",4.29,119388855.3,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SGRY,"Surgery Partners, Inc.",11.78,574880492.0,,2015.0,Health Care,Hospital/Nursing Management
SRDX,"Surmodics, Inc.",46.26,623690041.5,,1998.0,Health Care,Medical/Dental Instruments
STRO,"Sutro Biopharma, Inc.",10.99,251950596.59,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SIVB,SVB Financial Group,237.27,12490852082.61,,,Finance,Major Banks
SVMK,SVMK Inc.,17.96,2274535166.12,,2018.0,Technology,"Computer Software: Programming, Data Processing"
SYKE,"Sykes Enterprises, Incorporated",29.24,1250815445.04,,1996.0,Technology,EDP Services
SYMC,Symantec Corporation,23.74,15175014500.02,,1989.0,Technology,Computer Software: Prepackaged Software
SYNC,"Synacor, Inc.",1.58,61703237.56,,2012.0,Technology,"Computer Software: Programming, Data Processing"
SYNL,Synalloy Corporation,15.55,138866787.0,,,Basic Industries,Steel/Iron Ore
SYNA,Synaptics Incorporated,37.45,1288396619.3,,2002.0,Technology,Semiconductors
SNCR,"Synchronoss Technologies, Inc.",5.63,240314145.99,,2018.0,Technology,EDP Services
SNDX,"Syndax Pharmaceuticals, Inc.",6.3,170703407.7,,2016.0,Health Care,Major Pharmaceuticals
SYNH,"Syneos Health, Inc.",51.12,5301132395.76,,2014.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SYBX,"Synlogic, Inc.",8.16,207268039.2,,2015.0,,
SNPS,"Synopsys, Inc.",117.28,17462502238.72,,1992.0,Technology,Computer Software: Prepackaged Software
SES,"Synthesis Energy Systems, Inc.",0.51,5626381.2,,,Basic Industries,Major Chemicals
THOR,"Synthorx, Inc.",20.15,647665612.1,,2018.0,Health Care,Major Pharmaceuticals
SYPR,"Sypris Solutions, Inc.",1.07,22848997.21,,,Capital Goods,Industrial Machinery/Components
SYRS,"Syros Pharmaceuticals, Inc.",6.96,228055703.04,,2016.0,Health Care,Major Pharmaceuticals
TROW,"T. Rowe Price Group, Inc.",104.05,24629253265.1,,1986.0,Finance,Investment Bankers/Brokers/Service
TTOO,"T2 Biosystems, Inc.",3.08,136505747.84,,2014.0,Health Care,Medical/Dental Instruments
TRHC,"Tabula Rasa HealthCare, Inc.",56.91,1237385991.87,,2016.0,Miscellaneous,Business Services
TCMD,"Tactile Systems Technology, Inc.",53.73,1010692355.94,,2016.0,Health Care,Medical/Dental Instruments
TAIT,Taitron Components Incorporated,2.8802,14220224.247000001,,1995.0,Consumer Non-Durables,Electronic Components
TLC,"Taiwan Liposome Company, Ltd.",5.81,22749345.5,3915550.0,2018.0,Health Care,Major Pharmaceuticals
TTWO,"Take-Two Interactive Software, Inc.",95.33,10787727549.54,,1997.0,Technology,Computer Software: Prepackaged Software
TLND,Talend S.A.,51.43,1540467926.73,29952711.0,2016.0,Technology,Computer Software: Prepackaged Software
TNDM,"Tandem Diabetes Care, Inc.",64.57,3726826594.26,,2013.0,Health Care,Medical/Dental Instruments
TLF,"Tandy Leather Factory, Inc.",5.82,52425599.7,,,Consumer Non-Durables,Apparel
TANH,Tantech Holdings Ltd.,1.54,44202992.68,,2015.0,Basic Industries,Major Chemicals
TAOP,Taoping Inc.,1.01,42177764.63,,,Technology,Computer Software: Prepackaged Software
TEDU,"Tarena International, Inc.",5.38,193345649.14,35937853.0,2014.0,Consumer Services,Other Consumer Services
TH,Target Hospitality Corp.,9.98,1050224671.34,,2018.0,Consumer Services,Hotels/Resorts
THWWW,Target Hospitality Corp.,1.6418,0.0,,2018.0,Consumer Services,Hotels/Resorts
TRNX,"Taronis Technologies, Inc.",0.679,6449567.732999999,,,Technology,Industrial Machinery/Components
TATT,TAT Technologies Ltd.,6.4,56798054.4,,,Capital Goods,Aerospace
TAYD,"Taylor Devices, Inc.",12.3128,42765752.7328,,,Capital Goods,Industrial Machinery/Components
CGBD,"TCG BDC, Inc.",14.7,906604536.6,,2017.0,,
TCRR,TCR2 Therapeutics Inc.,16.83,402908533.83,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AMTD,TD Ameritrade Holding Corporation,52.49,29413479852.55,,1997.0,Finance,Investment Bankers/Brokers/Service
PETZ,"TDH Holdings, Inc.",1.23,11591212.5,,2017.0,Consumer Non-Durables,Packaged Foods
TECD,Tech Data Corporation,107.84,3979371272.32,,1986.0,Technology,Retail: Computer Software & Peripheral Equipment
TCCO,Technical Communications Corporation,5.1,9430027.5,,,Technology,Radio And Television Broadcasting And Communications Equipment
TTGT,"TechTarget, Inc.",16.51,458257107.36,,2007.0,Miscellaneous,Business Services
TGLS,Tecnoglass Inc.,7.3,282008898.8,,2012.0,Consumer Durables,Electronic Components
TGEN,Tecogen Inc.,3.95,98077496.7,,2014.0,Capital Goods,Industrial Machinery/Components
TNAV,"Telenav, Inc.",6.63,301934754.81,,2010.0,Capital Goods,Industrial Machinery/Components
TLGT,"Teligent, Inc.",0.99,53236478.79,,,Health Care,Major Pharmaceuticals
TELL,Tellurian Inc.,10.06,2419033706.42,,,Energy,Oil & Gas Production
TENB,"Tenable Holdings, Inc.",32.18,3095811027.54,,2018.0,Technology,Computer Software: Prepackaged Software
TENX,"Tenax Therapeutics, Inc.",1.83,11262614.22,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch
TZAC,Tenzing Acquisition Corp.,10.14,83807738.82,,2018.0,Finance,Business Services
TZACU,Tenzing Acquisition Corp.,10.26,0.0,,2018.0,Finance,Business Services
TZACW,Tenzing Acquisition Corp.,0.17,0.0,,2018.0,Finance,Business Services
TER,"Teradyne, Inc.",43.92,7605942448.32,,,Capital Goods,Electrical Products
TERP,"TerraForm Power, Inc.",13.5,2823413220.0,,2014.0,Public Utilities,Electric Utilities: Central
TBNK,Territorial Bancorp Inc.,28.29,273681760.08,,2009.0,Finance,Savings Institutions
TSLA,"Tesla, Inc. ",276.06,47681493701.22,,2010.0,Capital Goods,Auto Manufacturing
TESS,TESSCO Technologies Incorporated,19.53,165281628.33,,1994.0,Consumer Non-Durables,Electronic Components
TTEK,"Tetra Tech, Inc.",61.32,3385642764.0,,1991.0,Consumer Services,Military/Government/Technical
TTPH,"Tetraphase Pharmaceuticals, Inc.",1.26,67719326.22,,2013.0,Health Care,Major Pharmaceuticals
TCBI,"Texas Capital Bancshares, Inc.",58.28,2928466319.88,,2003.0,Finance,Major Banks
TCBIL,"Texas Capital Bancshares, Inc.",26.0,0.0,,,Finance,Major Banks
TCBIP,"Texas Capital Bancshares, Inc.",26.0,156000000.0,,,Finance,Major Banks
TXN,Texas Instruments Incorporated,114.92,107865941946.88,,,Technology,Semiconductors
TXRH,"Texas Roadhouse, Inc.",61.36,4398782613.68,,2004.0,Consumer Services,Restaurants
TFSL,TFS Financial Corporation,16.43,4601769358.35,,,Finance,Savings Institutions
TGTX,"TG Therapeutics, Inc.",8.41,705351291.86,,,Health Care,Major Pharmaceuticals
WTER,The Alkaline Water Company Inc.,2.25,88357902.75,,,Consumer Non-Durables,Food Distributors
ANDE,"The Andersons, Inc.",33.1,1104108689.8,,,Consumer Services,Farming/Seeds/Milling
TBBK,"The Bancorp, Inc.",8.57,483930794.28,,,Finance,Major Banks
BPRN,The Bank of Princeton,32.49,217333700.01,,,,
CG,The Carlyle Group L.P.,18.69,6353311829.13,,2012.0,Finance,Investment Managers
TCGP,The Carlyle Group L.P.,23.24,371840000.0,,,Finance,Investment Managers
CAKE,The Cheesecake Factory Incorporated,47.95,2163714644.35,,1992.0,Consumer Services,Restaurants
CHEF,"The Chefs&#39; Warehouse, Inc.",32.25,966038462.25,,2011.0,Consumer Non-Durables,Food Distributors
TCFC,The Community Financial Corporation,29.01,161919924.21,,,Finance,Major Banks
DSGX,The Descartes Systems Group Inc.,38.95,3005434426.7,,,Technology,Computer Software: Prepackaged Software
DXYN,"The Dixie Group, Inc.",0.8411,13761987.3612,,,Consumer Durables,Home Furnishings
ENSG,"The Ensign Group, Inc.",51.67,2722807280.32,,2007.0,Health Care,Hospital/Nursing Management
XONE,The ExOne Company,8.57,139958401.14,,2013.0,Capital Goods,Industrial Machinery/Components
FBMS,"The First Bancshares, Inc.",30.68,529927387.08,,,Finance,Major Banks
FLIC,The First of Long Island Corporation,22.62,568982032.32,,,Finance,Major Banks
GT,The Goodyear Tire & Rubber Company,19.52,4533793533.76,,,Consumer Durables,Automotive Aftermarket
HABT,"The Habit Restaurants, Inc.",10.53,274373892.0,,2014.0,Consumer Services,Restaurants
HCKT,"The Hackett Group, Inc.",15.73,469651302.12,,,Consumer Services,Professional Services
HAIN,"The Hain Celestial Group, Inc.",22.16,2307263566.72,,,Consumer Non-Durables,Packaged Foods
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",5.93,36372597.87,,,,
INTG,The Intergroup Corporation,30.2746,70531129.1898,,,Consumer Services,Building operators
JYNT,The Joint Corp.,16.75,230187377.5,,2014.0,Miscellaneous,Multi-Sector Companies
KEYW,The KEYW Holding Corporation,8.18,409463609.68,,2010.0,Technology,EDP Services
KHC,The Kraft Heinz Company,32.98,40216960099.76,,,Consumer Non-Durables,Packaged Foods
OLD,The Long-Term Care ETF,27.36,16416027.36,,,,
LOVE,The Lovesac Company,30.19,408629740.92,,2018.0,Consumer Services,Other Specialty Stores
MSG,The Madison Square Garden Company,303.75,7216647412.5,,2015.0,Consumer Services,Services-Misc. Amusement & Recreation
MDCO,The Medicines Company,29.11,2149990456.83,,2000.0,Health Care,Major Pharmaceuticals
MEET,"The Meet Group, Inc.",5.15,385901190.5,,,Consumer Services,Advertising
MIK,"The Michaels Companies, Inc.",12.85,2027384206.5,,2014.0,Consumer Services,Recreational Products/Toys
MIDD,The Middleby Corporation,134.17,7473734033.22,,,Technology,Industrial Machinery/Components
NAVG,"The Navigators Group, Inc.",69.95,2085801836.6,,1986.0,Finance,Property-Casualty Insurers
SLIM,The Obesity ETF,33.96,13584000.0,,,,
STKS,"The ONE Group Hospitality, Inc.",3.19,91319747.2,,,Consumer Services,Restaurants
ORG,The Organics ETF,27.0199,10807987.0199,,,,
PRSC,The Providence Service Corporation,65.81,844595405.26,,2003.0,Consumer Services,Transportation Services
RMR,The RMR Group Inc.,62.62,1955602999.94,,,Consumer Services,Professional Services
SMPL,The Simply Good Foods Company,22.45,1839001246.35,,,Consumer Non-Durables,Packaged Foods
TSG,The Stars Group Inc.,18.69,5106091982.67,,,Technology,"Computer Software: Programming, Data Processing"
TTD,"The Trade Desk, Inc.",199.88,7650495546.84,,2016.0,Technology,"Computer Software: Programming, Data Processing"
ULTI,"The Ultimate Software Group, Inc.",330.21,10461139645.23,,1998.0,Technology,Computer Software: Prepackaged Software
YORW,The York Water Company,33.84,438085533.6,,,Public Utilities,Water Supply
NCTY,The9 Limited,2.06,18942406.58,9195343.0,2004.0,Miscellaneous,Business Services
TXMD,"TherapeuticsMD, Inc.",4.68,1128637434.6,,,Health Care,Major Pharmaceuticals
TRPX,Therapix Biosciences Ltd.,3.37,11642301.93,3454689.0,2017.0,Health Care,Major Pharmaceuticals
TBPH,"Theravance Biopharma, Inc.",23.86,1338691617.58,,,Health Care,Major Pharmaceuticals
TST,"TheStreet, Inc.",2.3,118595843.0,,,Consumer Services,Newspapers/Magazines
TCRD,"THL Credit, Inc.",6.61,213619269.9,,2010.0,,
TBRG,"Thunder Bridge Acquisition, Ltd.",10.23,263934000.0,,2018.0,Finance,Business Services
TBRGU,"Thunder Bridge Acquisition, Ltd.",11.0,0.0,,2018.0,Finance,Business Services
TBRGW,"Thunder Bridge Acquisition, Ltd.",0.77,0.0,,2018.0,Finance,Business Services
TIBR,Tiberius Acquisition Corporation,10.07,217134375.0,,2018.0,Finance,Business Services
TIBRU,Tiberius Acquisition Corporation,10.45,0.0,,2018.0,Finance,Business Services
TIBRW,Tiberius Acquisition Corporation,0.37,0.0,,2018.0,Finance,Business Services
TTTN,TigerShares China-U.S. Internet Titans ETF,29.25,8892000.0,,,,
TTS,"Tile Shop Hldgs, Inc.",5.93,313824767.78,,,Consumer Services,Home Furnishings
TLRY,"Tilray, Inc.",57.05,4571161942.9,,2018.0,Consumer Durables,Specialty Chemicals
TSBK,"Timberland Bancorp, Inc.",28.53,237181387.59,,,Finance,Banks
TIPT,Tiptree Inc.,6.24,215316079.68,,,Finance,Property-Casualty Insurers
TITN,Titan Machinery Inc.,16.76,372304209.8,,2007.0,Consumer Services,Other Specialty Stores
TMDI,Titan Medical Inc.,2.63,80401259.23,,,Health Care,Medical/Dental Instruments
TTNP,"Titan Pharmaceuticals, Inc.",1.47,19718033.16,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TVTY,"Tivity Health, Inc.",20.25,959270080.5,,,Health Care,Hospital/Nursing Management
TIVO,TiVo Corporation,9.54,1191598145.64,,,Miscellaneous,Multi-Sector Companies
TLSA,Tiziana Life Sciences plc,6.41,5211605.63,813043.0,2018.0,Health Care,Major Pharmaceuticals
TKKS,TKK Symphony Acquisition Corporation,9.92,311984000.0,,2018.0,Finance,Business Services
TKKSR,TKK Symphony Acquisition Corporation,0.3,0.0,,2018.0,Finance,Business Services
TKKSU,TKK Symphony Acquisition Corporation,10.32,0.0,,2018.0,Finance,Business Services
TKKSW,TKK Symphony Acquisition Corporation,0.14,0.0,,2018.0,Finance,Business Services
TMUS,"T-Mobile US, Inc.",72.16,61351980842.24,,,Public Utilities,Telecommunications Equipment
TMSR,TMSR Holding Company Limited,1.915,38829876.67,,2015.0,Finance,Business Services
TOCA,Tocagen Inc.,10.39,239168417.83,,2017.0,Health Care,Major Pharmaceuticals
TNXP,Tonix Pharmaceuticals Holding Corp.,2.65,16137779.2,,,Health Care,Major Pharmaceuticals
TISA,"Top Image Systems, Ltd.",0.845,15618739.175,,1996.0,Technology,Computer peripheral equipment
TOPS,TOP Ships Inc.,0.8,19971573.6,,,Transportation,Marine Transportation
TRCH,"Torchlight Energy Resources, Inc.",1.49,106436457.36,,,Energy,Oil & Gas Production
TRMD,TORM plc,7.87,581640038.99,,,Transportation,Marine Transportation
TOTA,Tottenham Acquisition I Limited,10.09,60186850.0,,2018.0,Finance,Business Services
TOTAR,Tottenham Acquisition I Limited,0.36,0.0,,2018.0,Finance,Business Services
TOTAU,Tottenham Acquisition I Limited,10.42,0.0,,2018.0,Finance,Business Services
TOTAW,Tottenham Acquisition I Limited,0.121,0.0,,2018.0,Finance,Business Services
TBLT,"ToughBuilt Industries, Inc.",1.36,19634290.08,,2018.0,Capital Goods,Industrial Machinery/Components
TBLTU,"ToughBuilt Industries, Inc.",5.0,0.0,,2018.0,Capital Goods,Industrial Machinery/Components
TBLTW,"ToughBuilt Industries, Inc.",0.2,0.0,,2018.0,Capital Goods,Industrial Machinery/Components
TSEM,Tower Semiconductor Ltd.,17.91,1903586791.23,,1994.0,Technology,Semiconductors
CLUB,"Town Sports International Holdings, Inc.",4.16,116310683.84,,2006.0,Consumer Services,Hotels/Resorts
TOWN,Towne Bank,26.33,1907986756.78,,,,
TPIC,"TPI Composites, Inc.",29.13,1019970141.99,,2016.0,Energy,Industrial Machinery/Components
TCON,"TRACON Pharmaceuticals, Inc.",1.37,40961216.26,,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TSCO,Tractor Supply Company,101.17,12252721159.74,,1994.0,Consumer Services,RETAIL: Building Materials
TW,Tradeweb Markets Inc.,40.26,1097840559.42,,2019.0,Finance,Investment Bankers/Brokers/Service
TWMC,Trans World Entertainment Corp.,0.35,12690593.65,,,Consumer Services,Consumer Electronics/Video Chains
TACT,TransAct Technologies Incorporated,8.98,66909692.64,,1996.0,Technology,Computer peripheral equipment
TRNS,"Transcat, Inc.",23.8,171575509.0,,,Capital Goods,Electrical Products
TGA,TransGlobe Energy Corporation,1.89,137104514.19,,,Energy,Oil & Gas Production
TBIO,"Translate Bio, Inc.",12.36,559583203.92,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TA,TravelCenters of America LLC,4.34,175325371.34,,,Consumer Durables,Automotive Aftermarket
TANNI,TravelCenters of America LLC,26.17,0.0,,,Consumer Durables,Automotive Aftermarket
TANNL,TravelCenters of America LLC,25.29,0.0,,,Consumer Durables,Automotive Aftermarket
TANNZ,TravelCenters of America LLC,25.19,0.0,,,Consumer Durables,Automotive Aftermarket
TZOO,Travelzoo,14.74,174896025.48,,,Technology,EDP Services
TRMT,Tremont Mortgage Trust,10.25,32582874.25,,2017.0,Consumer Services,Real Estate Investment Trusts
TRVN,"Trevena, Inc.",1.6,147765820.8,,2014.0,Health Care,Major Pharmaceuticals
TPCO,Tribune Publishing Company,11.91,426443790.84,,,Consumer Services,Newspapers/Magazines
TCDA,"Tricida, Inc.",34.1,1455084237.2,,2018.0,Health Care,Major Pharmaceuticals
TCBK,TriCo Bancshares,39.3,1195667876.7,,,Finance,Major Banks
TDAC,Trident Acquisitions Corp.,10.17,267534562.5,,2018.0,Finance,Business Services
TDACU,Trident Acquisitions Corp.,10.37,0.0,,2018.0,Finance,Business Services
TDACW,Trident Acquisitions Corp.,0.16,0.0,,2018.0,Finance,Business Services
TRIL,Trillium Therapeutics Inc.,0.6743,14321343.7433,,,Health Care,Major Pharmaceuticals
TRS,TriMas Corporation,32.05,1464246459.85,,2007.0,Capital Goods,Industrial Specialties
